plot_id,triplet,quad,fucus_percent_total,fucus_number_adults,fucus_sporelings_percent,fucus_sporelings_number,acrosiphonia,chaetomorpha,cryptosiphonia,endocladia,gloiopeltis,halosaccion,hildenbrandia,masto_pap,melanosiphon,odonthalia,palmaria,petrocelis,pilayella,porphyra,pterosiphonia,ralfsia_hild,l_sitkana,l_scutulata,barnacles,barnacle_spat,mytilus,nucella,pagurus,siphonaria,onchidella,lottids,lottidae,l_digit_strig,nereidae,emplectonema,paranemertes,amphiporus,margarites,cucumaria,leptasterias,year,ulva,enteromorpha,clad_sericea,soranthera,polysiphonia,myelophycus,lottiidae,buccinum,spirorbidae,katharina,margarits_juv,elachista,neorhodomela,colpomenia,erect_coralline,antho_artemesia,crustose_coralline,a_arcta,petrocelia,callithamnion,hiatella_arctica,epiactis,irridescent_snail_homalopoma,cryptonatica_acrosiphonia,lepidochiton,flatworm,unident_polychaete,idotea
538_8,8,538,55,25,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,4,0,0,0,0,4,0,210,2,30,0,30,1,0,0,0,91,0,0,0,1,0,0,0,0,0,2008,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,93,40,1,10-100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,110,10,30,0,12,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,100,100,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,40,0,16,0,1,0,0,60,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,55,30,1,10-100,0,0,0,2,0.5,0,0,0.5,0,0,0,0,0,0,0,0,191,10,30,0,20,0,0,0,0,97,0,0,0,1,0,0,0,0,0,2008,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,6,5,1,10-100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,144,17,12,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,90,35,1,10-100,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,1,0,202,13,20,0,6,0,0,1,0,21,0,0,0,4,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,100,60,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,40,0,10,0,2,0,0,28,0,0,0,2,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,75,27,6,100-1000,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,188,17,60,0,10,0,0,0,0,26,0,0,0,2,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,80,60,5,100-1000,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,101,11,40,0,8,0,0,0,0,18,0,0,0,3,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,70,62,4,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,80,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,100,100,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,90,0,3,1,1,0,0,20,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,92,100,0.5,10-Jan,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,250,12,40,0,20,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,100,100,0.5,10-Jan,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,170,0,65,0,10,1,0,0,0,20,0,0,0,1,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,10,7,0.5,10-100,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,224,13,20,0.5,20,0,0,0,0,79,0,0,0,7,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,10,5,0.5,10-100,0,0,0,0,0.5,0,0,0,0,3,0,0.5,0,0,2,0.5,164,4,22,0.5,5,0,0,0,0,151,0,0,0,2,1,0,0,0,0,2009,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,18,10,0.5,10-100,0,0,0,12,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,135,10,25,0.5,26,0,0,0,0,71,0,0,0,3,0,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,12,13,0.5,10-Jan,0,0,0,0,0,0,0,0,0,3,0,0.5,0,0,0,0,164,8,8,0.5,10,1,0,0,0,97,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,35,14,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,105,2,8,0,10,3,1,1,0,38,0,0,0,3,0,1,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,70,31,0.5,10-100,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,359,7,20,0.5,18,1,0,0,1,61,0,0,0,7,1,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,16,18,0.5,10-100,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,139,3,25,0,20,0,0,0,4,37,0,0,0,3,1,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,10,9,1,10-100,0,0,0,4,0,0,0,0,0,5,0,0.5,0,0.5,3,0.5,102,1,6,0.5,4,0,0,1,0,36,0,0,0,1,0,0,0,0,0,2009,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_3,3,120,35,23,0.5,10-100,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,152,3,40,0.5,14,1,0,2,1,28,0,0,0,1,0,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,9,8,0.5,10-Jan,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,158,8,15,2,10,1,0,0,0,13,0,0,0,0,0,0,0,0,1,2009,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,18,12,0.5,10-Jan,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,86,9,25,0.5,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123_4,4,123,25,15,0.5,10-100,0,0,0,0.5,0,0,0,0,0,1,0,0.5,0,0,4,0,23,3,12,0.5,12,0,1,1,0,35,0,0,0,0,0,1,0,0,1,2009,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,60,26,0.5,10-Jan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,224,10,15,0,15,4,0,0,0,62,0,0,0,1,0,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,52,21,0.5,10-Jan,0,0,0,0,0,0,0,0,0,3,0,0.5,0,0,0,0.5,126,3,8,0,12,7,1,0,0,65,0,0,0,0,0,1,0,0,0,2009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,25,18,0.5,10-Jan,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,137,7,16,0,10,2,0,0,0,56,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,22,14,1,10-100,0,0,0,1,0,0,0,0.5,0,4,0,0.5,0,0,2,0.5,153,4,12,0.5,5,1,2,1,2,20,0,0,0,0,0,1,0,0,0,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,55,30,0.5,10-100,0,0,0,1,0,0,0,0.5,0,2,0,0.5,0,0,2,0.5,240,10,25,0,6,1,3,0,0,24,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105_6,6,105,65,14,0.5,10-Jan,0,0,0,1,0,0,0,0.5,0,15,1,0.5,0,0,5,0.5,28,3,10,0,6,1,1,1,1,6,0,0,0,1,0,0,0,0,3,2009,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,12,7,0.5,10-100,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,135,6,10,0.5,8,0,0,0,0,97,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,80,37,0.5,10-Jan,0,0,3,0,0,0,0,0,0,5,0,0.5,0,0,2,0.5,336,11,8,0,4,0,2,2,0,46,0,0,0,1,0,0,0,0,0,2009,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,75,26,0.5,10-Jan,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,0.5,333,4,15,0,18,1,1,0,0,64,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
536_8,8,536,94,40,0.5,10-Jan,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,398,2,8,0,15,4,0,0,1,49,0,0,0,1,0,0,0,0,0,2009,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,92,34,0.5,10-Jan,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.5,0,129,6,35,0,20,0,1,0,0,24,0,0,0,0,0,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,50,21,0.5,10-100,0,0,0,2,0,0,0,0.5,0,2,0,0.5,0,0,8,0,231,5,10,0,15,0,0,0,0,37,0,0,0,1,0,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,7,29,0.5,10-Jan,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,6,0,97,6,10,0,6,2,0,1,0,36,0,0,0,0,0,0,0,0,0,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,96,50,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,188,7,18,0,10,0,0,1,0,53,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,98,33,0.5,10-Jan,0,0,0.5,0,0,0,0,0,0,4,0,0.5,0,0,2,0.5,133,3,25,0,8,0,1,2,0,48,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,12,15,1,10-100,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,117,6,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2009,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,97,55,1,10-100,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,220,2,30,0,8,0,1,0,0,27,0,0,0,0,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,96,60,1,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,10,35,0,12,0,0,0,0,22,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,98,57,0.5,10-100,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,442,13,50,0,20,0,0,0,0,45,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,87,47,0.5,10-100,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1,0,280,7,40,0.5,15,0,1,2,0,11,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,88,67,1,100-1000,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0.5,317,10,50,0,4,0,0,0,0,21,0,0,0,1,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,80,22,0.5,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,470,19,35,0.5,20,0,1,0,0,144,0,0,0,3,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,85,32,0.5,10-100,0,0,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,580,10,20,0,18,1,2,0,0,54,0,0,0,0,0,1,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,87,29,0.5,10-100,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,1,0,293,9,30,0,35,1,6,0,0,95,0,0,0,3,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,20,21,2,100-1000,0,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0,0,0,151,2,12,0,10,0,0,0,0,109,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,100,50,0.5,10-Jan,0,0,0,1,0,0,0,3,0,3,0,0,0,0,2,0,0,0,10,0,0.5,0,5,0,0,0,0,0,0,0,0,1,0,0,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,40,35,1,10-100,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,49,5,10,0.5,8,0,0,0,0,63,0,0,0,0,0,0,0,0,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115_2,2,115,8,15,0.5,10-100,0,0,0,2,0.5,0,0,0,0,1,0,0,0,0,4,0,112,5,3,0.5,2,0,0,0,0,81,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116_2,2,116,6,8,1,100-1000,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,96,0,5,1,3,0,0,0,0,92,0,0,0,2,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117_2,2,117,3,7,0.5,10-100,0,0,0,2,0,0,0,0,0,5,0,0,0,0,2,0,173,0,20,0.5,6,0,0,0,0,95,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118_3,3,118,10,20,0.5,10-100,0,0,0,1,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,118,0,8,0.5,4,0,0,2,4,117,0,0,0,3,0,1,0,0,0,2010,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119_3,3,119,30,35,1,10-100,0,0,0,3,0.5,0,0,0,0,15,0,0,0,0,6,0,89,0,5,0.5,0.5,0,0,6,0,31,0,0,0,1,0,0,0,0,0,2010,0,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120_3,3,120,25,18,2,10-100,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,2,0,103,1,25,1,6,0,0,5,0,96,0,0,0,0,1,0,0,0,0,2010,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121_4,4,121,30,40,0.5,10-100,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0,2,0,128,0,5,25,3,0,0,2,1,36,0,0,0,1,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122_4,4,122,3,9,0.5,10-100,0,0,0,2,0.5,0,0,0,0,3,0,0,0,0,2,0,246,3,25,6,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
123_4,4,123,8,12,1,10-100,0,0,0,2,0,0,0,0,0,5,0,0,0,0,6,0,94,0,8,0.5,3,0,0,4,1,44,0,0,0,0,0,0,0,0,0,2010,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,5,101,5,7,1,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,129,2,10,2,6,1,0,0,0,138,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_5,5,102,5,4,2,100-1000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,103,2,6,5,3,0,0,1,0,49,0,0,0,0,0,0,0,0,0,2010,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103_5,5,103,4,10,2,10-100,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,52,2,8,1,3,0,0,0,0,178,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522_6,6,522,20,25,2,10-1000,0,0,0,4,0.5,0,0,0.5,0,1,0,0,0,0,0,0,67,0,6,0.5,0.5,0,0,7,0,43,0,0,0,0,0,0,0,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523_6,6,523,4,10,1,10-100,0,0,0,3,0,0,0,0.5,0,1,0,0,0,0,1,0,208,7,8,0.5,0.5,0,0,1,0,71,0,0,0,0,0,0,0,0,0,2010,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105_6,6,105,5,10,2,10-100,0,0,0,4,0,0,0,0.5,0,8,0,0,0,0,3,0,133,1,12,0.5,3,0,0,5,0,77,0,0,0,0,0,0,0,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_7,7,531,75,80,1,10-Jan,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,81,0,4,0.5,0.5,0,0,0,0,72,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532_7,7,532,18,25,1,10-100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,90,1,6,1,1,0,0,1,0,87,0,0,0,0,0,0,0,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533_7,7,533,25,35,0.5,10-100,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,4,0,145,3,10,0.5,3,1,0,0,0,45,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536_8,8,536,15,8,1,10-100,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,197,0,15,8,1,0,2,1,0,49,0,0,0,0,0,0,0,0,0,2010,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537_8,8,537,30,20,2,100-1000,0,0,0,2,0,0,0,0.5,0,5,0,0,0,0,2,0,155,0,18,1,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538_8,8,538,98,70,0.5,10-100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,52,0,10,0.5,0.5,0,1,1,0,11,0,0,0,0,0,1,0,0,0,2010,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106_9,9,106,50,35,0.5,10-100,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,2,0,170,1,10,0.5,4,0,0,1,0,57,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107_9,9,107,60,40,2,10-100,0,0,0.5,0,0,0,0,0.5,0,1,0,0,0,0,4,0,144,5,12,0.5,10,0,0,0,0,54,0,0,0,0,0,0,0,0,0,2010,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108_9,9,108,85,50,0.5,10-100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,231,2,12,0.5,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2010,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503_10,10,503,20,30,2,10-100,0,0,0,3,0,0,0,0.5,0,0,0,0,0,0,0,0,128,3,8,0.5,0.5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504_10,10,504,80,60,3,100-1000,0,0,0.5,2,0,0,0,0.5,0,0,0,0,0,0,0,0,240,4,25,0.5,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505_10,10,505,30,50,6,100-1000,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,198,10,40,0.5,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540_11,11,540,95,75,2,100-1000,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,270,2,40,0.5,2,0,0,0,0,74,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541_11,11,541,30,15,3,100-1000,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,280,8,35,0.5,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542_11,11,542,75,60,4,100-1000,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,320,2,50,0.5,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545_12,12,545,96,100,1,10-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,328,0,20,0.5,5,4,1,0,0,60,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546_12,12,546,4,3,1,10-100,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,280,5,8,10,4,0,0,0,0,68,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547_12,12,547,35,40,2,10-100,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,4,0,146,0,15,0.5,3,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113_1,1,113,50,30,0.5,10-100,0,0,0,1,0.5,0,0,0.5,0,0,0,0,0,5,0,0,49,3,10,30,0.5,0,22,4,2,27,0,0,0,2,0,0,0,0,1,2011,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114_1,1,114,85,35,0.5,10-Jan,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0.5,0,26,0,10,15,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,2011,0,15,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170_1,1,170,30,13,1,10-100,0,0,0,5,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,36,2,10,60,3,0,6,1,5,48,0,0,0,2,0,0,0,0,0,2011,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
